created_at;full_text_en;label
16/11/2023;history lesson there is no such Race in history of a Palestinian they are actually Jewish descent Israel goes back to 2000 BC thats Before Christ Israel is known as one who prevails with God or let God prevail Palastine was created in 1917-1947 so who is trying to take over? https://t.co/pk4DYbo8ao;n
15/10/2024;[WARNING: Graphic] The bombing of tents sheltering displaced Palestinians at Al-Aqsa Martyrs Hospital in Deir Al-Balah by Israel is beyond devastating. The horrifying images of Shaban Al-Dalou his mother Alaa Al-Dalou and other civilian being burned alive are unbearable a;n
06/04/2025;@DOGE__news DOGE do your thing;n
13/01/2024;The devastating consequences of the genocidal war on Beit Hanoun in northern #Gaza are profound and heartbreaking. https://t.co/5BZeZ8dZx4;n
06/04/2025;Every cent and piece of gear biden designated for ukr needs to go straight to Israel.;n
06/04/2025;No words to explain this Israel does all of this https://t.co/UUhyib9vfA;n
06/04/2025;LIVE / Worship /Jerusalem / Israel / Soaking Worship Music / Magi G https://t.co/VXnLvDdOs0 via @YouTube;n
30/11/2023;ISRAEL HAS TO GO TOO! https://t.co/KtogaIhUQb;n
11/07/2024;Their immovar and courage is a thousand times greeting. Most broken up in Israeli video video https://t.co/yTxsbiul2m;n
02/05/2024;Israeli female soldier through her provocative comments deliberately denies the very existence of Palestine. https://t.co/fkO1IiQZyv;n
15/10/2023;Israeli military ordered 1.1 million Palestinians to evacuate their homes from the north to the south and then warplanes bombed them. #GazaUnderAttack https://t.co/qzwJATShPD;n
06/04/2025;#GazaHolocaust #StopGazaGenocide‌NOW #StopArmingIsrael The UNGA should forcefully push policy using #UnitingForPeace to suspend Israel and demand states sanction it as happened with apartheid South Africa. #ArmsEmbargoNow #DismantleZionism;n
14/08/2024;A Palestinian youth displays his parkour skills amid the destruction in Gaza an act of resilience in the face of the ongoing Israeli aggression.🇵🇸 https://t.co/e5MnT1GSSO;n
06/04/2025;DEMONS ARE THOSE WHO KIDNAPPED &amp;n
06/04/2025;@EYakoby Because Israel is beheading babies on live stream again;n
06/04/2025;Seems like Israel is speaking.;n
22/03/2025;Israel strikes southern Lebanon after threatening severe response following first rockets fired into Israel since November ceasefire https://t.co/7peKwCvh2u;n
06/04/2025;46 Killed in 24 Hours: Entire Families Killed as Israel Expands Incursions in Gaza https://t.co/ENTUL67YjJ via @PalestineChron;n
06/04/2025;This psalm looks forward to the time of Messiah s appearing to what we call the second coming of Jesus particularly promising both the restoration of Israel and the subduing of the nations. https://t.co/vmQcUcJVvE;n
06/04/2025;@Real_MAP_Tech $MAPTF to the moon;n
06/04/2025;Israel is a death state entirely devoted to murdering human beings. Settlers are illegal aliens murdering natives and stealing their land. Palestinian American teen shot dead by Israeli settler officials say https://t.co/DFJlHln2On;n
10/10/2023;Israel is the entity that represents the interests of the #eua in the region. It acts as the 51st state of imperialism a military base to provoke neighbors and oppress the Palestinian people. https://t.co/lveovalgsu;n
09/10/2023;I asked a friend of mine who lives in Israel to report me and translate significant fragments of how people are experiencing this dramatic moment. The first is by Nuseir Yassin one of the most influential Palestinian -Israelis vloggers - or Israeli/Palestinian? For https://t.co/psfpduqo7u;n
06/04/2025;Israel isn't arab;n
06/04/2025;May G-D continue to Bless this boy and his beautiful teacher;n
19/06/2024;A brief introduction of Israel. India and Indians should learn from the development of Israel for the development of Israel and the self -respect of the Jews. https://t.co/D5bgbww0btr;n
23/07/2024;Bad news for Israel and his Washington sponsors: a National Unity Agreement between all political forces and Palestinian resistance thanks to China's mediation is signed in Beijing. https://t.co/mcunpeppde;n
06/04/2025;Is anyone surprised by this? Iranians have been telling the world for years that the terrorist Islamic Regime occupying them sends billions to Hamas terrorists. Iranians inside Iran shout No to Gaza! No to Lebanon! My life for Iran! because they are sick and tired of their https://t.co/lHumiRIDsI;p
06/04/2025;Hamas launches missiles from Gaza. Time to finally level the damn place. https://t.co/KMSkwChrK9;p
06/04/2025;Threats to Israeli/U.S. Interests - HIGH threat level 🇺🇸 White House: Trump blames Hamas for aid worker deaths in Gaza IDF strikes. NSC spokesperson: Trump understands Hamas' use of ambulances and human shields creates 'impossible situation' for IDF. #Hamas #TerroristTactics https://t.co/AdWlwyGMnX;p
06/04/2025;Hey madam. Big fan of your work. Do you care to comment on the Christian ethnostate brewing over here and the new age alt-right fascism growing across the globe or the genocide in Gaza instead of making your way through the alphabet to shit on innocent people all day?;p
20/01/2025;Sanctions for the Gaza Solidarity Encampment are set to come out within the next few days. Hind's Hall disciplinary hearings begin next week. We must pressure Columbia to drop ALL sanctions and dismiss all charges against pro-Palestine protestors before final decisions are made. https://t.co/OlpQkpeN1g;p
06/04/2025;I've been speaking up for Palestinians for 30 years But Hamas is a major PROBLEM for Palestinians Hamas went to Israel and KIDNAPPED women children and elderly people and took them back to Gaza And Hamas evil actions caused Gaza to be bombed and destroyed;p
06/04/2025;Civilians from Gaza invaded Israel along with Hamas to rape murder and kidnap Jews. October 7 2023;p
06/04/2025;Yes and? Maybe that s by virtue of all the stuff they ve done and were planning to do Does being MP give an absolute immunity to go anywhere you want especially on a hatred pet project like Gaza? Want the hostile stances;p
06/04/2025;@dragonball1488 @gghamari Israel s inclusion as a terrorist group is unconventional as it s a state not a non-state actor like those I listed. The genocide debate in Gaza is polarizing some like Amnesty see evidence;p
06/04/2025;Who says genocide has to be depressing?;p
06/04/2025;Yep. They wanted genocide.;p
06/04/2025;Damn Americans are so racist this is their response when confronted by the genocide their tax dollars pay for. That country is doomed man.;p
06/04/2025;Funny how same people think South Africa correcting its land ownership laws amounts to GENOCIDE.;p
06/04/2025;Total dehumanization of Palestinians is a core Zionist value. But in this moment more Zionists feel compelled to spell it out. Language is simply keeping up with genocide.;p
04/04/2025;@Zahoor35568816 @CnwlStudent Muslims literally fund the genocide with their money unknowingly;p
04/04/2025;@NotMisso What's that got to do with the ummah being useless at stopping a genocide? In fact Muslim actual fund the genocide unknowingly;p
06/04/2025;Hamas is the most evil organization in the world.;p
06/04/2025;Is not isreal fault! Is Hamas Palestinians Muslims;p
06/04/2025;No mention that the war and it is a war with TERRIBLE casualties could end tomorrow if Hamas was removed from power and hostages were returned As often their report is deficit playing to an agenda. Not the 60 minutes of my youth https://t.co/i3OzhfrCdv;p
06/04/2025;Red Cross = HAMAS = Terrorists;p
06/04/2025;I would ve said embezzlement because it comes with lies dishonestly immorality though they have certainly proven themselves more willing to generate hate and violence and support hate and violence ms13 hamas Beating up kids keying Teslas;p
06/04/2025;HAMAs Terrorist lovers all need deported to the hot desert;p
06/04/2025;The Palestinian people deserve a life free from Hamas.;p
06/04/2025;Israel has every right to deny entry to anyone for any reason. Especially British PMs who align with hamas.;p
06/04/2025;If Hamas could murder every single person in Israel would they do it? Yes. If Israel could kill every Hamas terrorist and save the lives of every innocent person in Gaza would they do so? Yes. That s the moral difference that the world needs to understand.;p
06/04/2025;As far as I am concerned anyone who supports Hamas is a member of Hamas and willingly puts themselves in harm's way and must understand the potential outcomes for that association.;p
06/04/2025;@WhiteHouse We keep saying it and won't stop till @IlhanMN is thrown out. Hamas loving Somali Pirate https://t.co/7SX7OxOObY;p
06/04/2025;@shitposts_mp4 Most crazy shit about Hamas has either been disproven or have no proof and most fukd up sht about idf soldiers just keeps getting more proof. Truly evil vile teerorist state of monsters. Less than 1% of Israelis are not zionist.;p
06/04/2025;@HilzFuld The Hamas maniacal playbook: Fvck around &gt;p
06/04/2025;Hamas admits it lied to the world about how many children and civilians died in Gaza - New York Post #SmartNews https://t.co/95r36a1Bbe;p
06/04/2025;@WhiteHouse @IlhanMN and her sister that s a little terrorist hamas supporter at Columbia University;p
06/04/2025;@MbalulaFikile A MK lion you say. Lions are brave noble creatures. MK targeted the white civilians. Too cowardly to take on the uniformed peace keepers. MK like Hamas hid behind women and children. Hamas like MK attacked the civilians of Israel. Fikele yo;p
06/04/2025;IRAN. FUNDED. OCTOBER 7. Not figuratively. LITERALLY. Hamas went crawling to the Ayatollah s regime with a request for $500 MILLION to wipe Israel off the map and Iran said: Yes. This isn t funding terror. This is an act of war. Iran must be dealt with. The head of the https://t.co/6gnw0L63Bn;p
06/04/2025;@theJagmeetSingh Liberals should be dropping all these hamas supporters you jagmeet should be dropping your entire caucus for the same reason. https://t.co/5nRmB0TlGe;p
06/04/2025;@JewsFightBack Yes. And keep in mind that the elite Hamas fighters trained in Afghanistan at the NATO bases that are now terrorist training camps. The Jihad Bros stick together! As such it s western civilization vs. the radicals https://t.co/Gnd0RwqioG;p
06/04/2025;@LauraLoomer Supporters of Hamas and Antifa should be arrested and prosecuted for supporting terrorism.;p
06/04/2025;@Ahbleza45 @amyjc92 @Bizarro_Videos @DisrespectedThe Trump#45 s UN Ambassador @NikkiHaley oversaw billions of Hamas funding to build underground military bases &amp;p
06/04/2025;@IhabHassane @aziz0nomics Willfully corrupt blind troll you are. Would you actually like to act like a real human being? Then call for Hamas to surrender and for all of our hostages to be released. If you can't or won't do it then you are Hamas and you de;p
06/04/2025;#Hamas is a #Traitor to all #Palestinians and a #Collaborator of #Netanyahu and #Israel s messianic #Fascists;p
06/04/2025;@Yemenimilitary And just like that I completely lost all sympathy for Gaza. Israel has every right to bomb away until Hamas surrenders.;p
05/04/2025;@skiwithg3st @DostoNeko Yup Hamas owns all the media and it's a massive psyop https://t.co/RfJ4gPuCxL;p
04/04/2025;@vishalsingh_oo1 @argfootball2025 No no we are strictly anti Israel. Hamas can go fuck itself for all we care.;p
06/04/2025;Yes and the @StateDept needs to also ban them from coming here! No Hamas supporters from @Keir_Starmer stan!;p
04/04/2025;@Jonno2222 Fuck Hamas couldn't care less about them. Why won't you answer my simple question?;p
06/04/2025;He is a lost person : Hisham al-Sayed Israeli Bedouin has been unable to communicate since his release from Hamas captivity. The mental and physical condition of Hisham al-Sayed a schizophrenic who crossed the border into Gaza and was held captive by Hamas for ten years has https://t.co/aQoEjmr4dP;p
06/04/2025;@Rally4Gaza @GozukaraFurkan yes Hamas is The most barbaric evil satanic group of subhumans;p
06/04/2025;@atRachelGilmore The only aid UNWRA provides is to Hamas;p
06/04/2025;@GeorgeElGrey @DeGewone @VeronicaTalbot9 @Kaxi3D @Osint613 @DrewPavlou @IDF Blah blah blah Hamas needs to surrender and release the hostages. This is all on them.;p
