conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;
1908862620238569585,Sun Apr 06 15:48:45 +0000 2025,0,@davidicke Worry about your country. You ve been taken over by Muslims.,1908909750785364206,,davidicke,en,,0,0,0,https://x.com/undefined/status/1908909750785364206,1527464563645599756,;;
1841163152995615095,Tue Oct 01 17:07:57 +0000 2024,1308,Pray for Israel to destroy the Islamic Republic in Iran and their terrorist proxies who are attacking 10 million Israelis tonight,1841163152995615095,,,en,,3,38,131,https://x.com/undefined/status/1841163152995615095,1686270312,;;
1908868432277176466,Sun Apr 06 13:04:33 +0000 2025,0,Rabbi speaks out after anti-Israel activists who accused him of stalking forced to pay $182K legal bills: Anti-Israel demonstrators accused of having deafened a Washington D.C. rabbi as he was trying to pray for Israel s hostages outside its U.S. embas https://t.co/IErT0zSiqq,1908868432277176466,,,en,,0,0,0,https://x.com/undefined/status/1908868432277176466,1710659435733958656,;;
1908985060784804043,Sun Apr 06 20:49:59 +0000 2025,1,@akafaceUS Take that over to the Middle East and watch what happens.,1908985560888201679,,akafaceUS,en,,0,0,0,https://x.com/undefined/status/1908985560888201679,1527464563645599756,;;
1908890350166458697,Sun Apr 06 22:44:12 +0000 2025,0,@kyleraccio @Chadwick_Moore anti-American dude?... that hates Americans and their ability to work hard and put a roof over their family's head even though it wasn't easy. The new GOP Conservative Patriot 🇺🇲 party of the MAGA movement. https://t.co/QdsG0FI5Zp,1909014302448902546,https://pbs.twimg.com/media/Gn4tovHawAEHorT.jpg,kyleraccio,en,,0,0,0,https://x.com/undefined/status/1909014302448902546,1567198186972008448,;;
1908988801365459410,Sun Apr 06 21:05:32 +0000 2025,0,@nicksortor I thank God that that I was born and raised in Texas and that I m not a liberal.,1908989475180671301,,nicksortor,en,,0,0,0,https://x.com/undefined/status/1908989475180671301,1527464563645599756,;;
1891117907121221635,Sun Feb 16 17:36:34 +0000 2025,1,@AndrewM96795937 @DANNYUNFILTERED Jesus used to pray and speak Aramaic. The word for god in Aramaic is Allah.,1891179878289936689,,AndrewM96795937,en,,0,4,0,https://x.com/undefined/status/1891179878289936689,1841113170229776389,;;
1908645572791459965,Sun Apr 06 15:51:04 +0000 2025,1,@Rightanglenews @GiveSendGo you OK with a murderer raising money???,1908910336033316996,,Rightanglenews,en,,0,0,0,https://x.com/undefined/status/1908910336033316996,1527464563645599756,;;
1907656181964759533,Thu Apr 03 04:47:30 +0000 2025,11,There is no war in Gaza only Israel is bombing what they already destroyed killing defenseless &amp;;
1908985060784804043,Sun Apr 06 20:50:11 +0000 2025,1,@JohndairyF @akafaceUS Perfect!!,1908985610179653968,,JohndairyF,en,,0,0,0,https://x.com/undefined/status/1908985610179653968,1527464563645599756,;;
1711011912224321999,Sun Oct 08 13:33:23 +0000 2023,273,Ways to pray for Israel: Pray for the peace of Christ to be with the people of Israel and the innocent lives living under Hamas reign. Pray for the gospel to abound during this time. While physical life is in danger their spiritual lives are still in need of Jesus.,1711011912224321999,,,en,,0,3,55,https://x.com/undefined/status/1711011912224321999,624315071,;;
1816176672321740951,Wed Jul 24 18:20:36 +0000 2024,278,I stand with Israel 🇮🇱 My God the God of Abraham Isaac and Jacob stands with Israel,1816176672321740951,,,en,,1,27,50,https://x.com/undefined/status/1816176672321740951,826425481549451264,;;
1711401625779413382,Mon Oct 09 15:21:58 +0000 2023,1940,The Bible tells us to pray for the peace of Jerusalem (Psalm 122:6). We want to pray that they arrive at some kind of peace. We want to pray that this horrific terrorism stops and that they re able to get their hostages back. And we want to pray that God places His hand of,1711401625779413382,,,en,,4,48,294,https://x.com/undefined/status/1711401625779413382,19353402,;;
1847224890794869165,Fri Oct 18 10:35:08 +0000 2024,773,I pray that Benjamin Netanyahu and his family come to know the true Hero of Judea the Lion of Judah Christ Jesus the Messiah. God manifested into the flesh https://t.co/iMQVd0dxi2,1847224890794869165,https://pbs.twimg.com/media/GaKpP09W4AAL6bH.jpg,,en,,7,53,95,https://x.com/undefined/status/1847224890794869165,826425481549451264,;;
1908969731400274360,Sun Apr 06 19:50:28 +0000 2025,2,@conservativ3ant @libsoftiktok You tagged libsoftiktok acct from here though.,1908970582718525676,,conservativ3ant,en,,0,0,0,https://x.com/undefined/status/1908970582718525676,1527464563645599756,;;
1908380513603051950,Sun Apr 06 05:24:38 +0000 2025,0,@Jesuslamb33 @ChristIsComing5 His Wrath has Come Rev 6 17 Sixth seal opened SIXTH SEAL Not first seal Not before the Seals God's Wrath comes when God's Word Says Sixth seal Day of the Lord Jesus You can Trust His Written Words https://t.co/R0aQtcroPo,1908752687929176277,https://pbs.twimg.com/media/Gn1AdFcWEAAE7tr.jpg,Jesuslamb33,en,,0,0,0,https://x.com/undefined/status/1908752687929176277,1085354212303740929,;;
1908991870576849323,Sun Apr 06 23:00:59 +0000 2025,2,@SprinterObserve The houthi's are NOT the Yemeni people!!!,1909018528440877403,,SprinterObserve,en,,0,1,0,https://x.com/undefined/status/1909018528440877403,1567198186972008448,;;
1840862736311365701,Mon Sep 30 21:14:12 +0000 2024,290,Pray for Israel: The following is a translation of the text that appears in the image: And it is all true and certain upon us for He is the Lord our God and there is none beside Him and we are His people Israel. He redeems us from the hand of kings He is our King and https://t.co/uKuYxChvOX,1840862736311365701,https://pbs.twimg.com/media/GYwO5gCWQAAfDhp.jpg,,en,,1,32,60,https://x.com/undefined/status/1840862736311365701,1804690072555683840,;;
1908380513603051950,Sun Apr 06 05:22:26 +0000 2025,1,@Jesuslamb33 @ChristIsComing5 Hour of Trial Mark of Beast Jesus said KEEP YOU Because we KEPT His Command to Persevere Wise virgins extra oil in lamps Jesus did not Say Raptured Harpazo'd or caught up He will keep us from taking the Mark That will TEST THE WHOLE WORLD https://t.co/JMZVcIZSBa,1908752134822051845,https://pbs.twimg.com/media/Gn0_86LXUAA0K4r.jpg,Jesuslamb33,en,,0,0,0,https://x.com/undefined/status/1908752134822051845,1085354212303740929,;;
1908380513603051950,Sun Apr 06 05:28:39 +0000 2025,1,@Jesuslamb33 @ChristIsComing5 Day of the Lord Jesus will come like a thief in the night Destruction/God's Wrath comes on them suddenly AS LABOR PAINS ON A PREGNANT WOMAN And they will not escape They will seek death and not be able to find it The Great DAY of His Wrath has Come https://t.co/2ZP1zplkIu,1908753698840334478,https://pbs.twimg.com/media/Gn1BX6JWkAAO62r.jpg,Jesuslamb33,en,,0,0,0,https://x.com/undefined/status/1908753698840334478,1085354212303740929,;;
1713920232132333618,Mon Oct 16 14:10:01 +0000 2023,302,We invite you to today s special prayer meeting for Israel. Join us as we pray for God to move mountains perform miracles and confront the evil in Israel. Join us on Zoom or our YouTube community channel. Click the link: https://t.co/VC5luaAVNw or visit our official website to https://t.co/wdPXg0Bn4C,1713920232132333618,https://pbs.twimg.com/media/F8kRXZXboAAXHnJ.jpg,,en,,3,15,96,https://x.com/undefined/status/1713920232132333618,1361917627921227778,;;
1908380513603051950,Sun Apr 06 05:26:44 +0000 2025,0,@Jesuslamb33 @ChristIsComing5 Now that you KNOW God Said Rev 6 17 Sixth seal is when His Wrath has Come You will See seals 1 to 5 were never His Wrath They are Birth Pangs Beginning of Sorrows Jesus likened His 2nd Coming as a woman in labor They increase and intensify Until the Birth Day of the Lord https://t.co/bfbaJNzG2S,1908753215656538250,https://pbs.twimg.com/media/Gn1A7kqXQAAszzx.jpg,Jesuslamb33,en,,0,0,0,https://x.com/undefined/status/1908753215656538250,1085354212303740929,;;
1908380513603051950,Sun Apr 06 05:31:49 +0000 2025,0,@Jesuslamb33 @ChristIsComing5 Yes or no please Paul Does your Bible Say that Jesus comes when the sun goes sackcloth moon blood red stars fall from sky? Day of the Lord Signs Does every eye see Him Coming on a cloud with Power and Great Glory? Does a Trumpet sound for Rapture Angels gather His Elect? https://t.co/2JCgqcAENu,1908754497293234411,https://pbs.twimg.com/media/Gn1CGPAW4AANpuA.jpg,Jesuslamb33,en,,0,0,0,https://x.com/undefined/status/1908754497293234411,1085354212303740929,;;
1908986789936964047,Sun Apr 06 20:56:13 +0000 2025,4,@EricLDaugh No. She s lazy. The rest of America s moms don t get to stay home more than 6 weeks to 3 months.,1908987128807063679,,EricLDaugh,en,,0,0,2,https://x.com/undefined/status/1908987128807063679,1527464563645599756,;;
1841190821284000182,Tue Oct 01 18:57:54 +0000 2024,11339,Pray for Tel Aviv. Pray for the IDF. Stand with Israel. Destroy all the terrorists.,1841190821284000182,,,en,,56,817,1298,https://x.com/undefined/status/1841190821284000182,722528529716383744,;;
1907878740132057571,Thu Apr 03 19:31:52 +0000 2025,0,We Kurds pray for Israel,1907878740132057571,,,en,,0,0,0,https://x.com/undefined/status/1907878740132057571,1668411195089653762,;;
1908601864670851398,Sun Apr 06 15:54:19 +0000 2025,0,@JGrimmJr1 @w_terrence @LauraLoomer She's right. ,1908911151523541042,,JGrimmJr1,en,,0,0,0,https://x.com/undefined/status/1908911151523541042,1527464563645599756,;;
1908674864438718687,Sun Apr 06 00:15:23 +0000 2025,2,We are also commanded to pray for the peace of Jerusalem in Psalm 122. ISRAEL matters. 🇮🇱 PRAY FOR ISRAEL.,1908674864438718687,,,en,,0,0,0,https://x.com/undefined/status/1908674864438718687,4306813165,;;
1841166535584293110,Tue Oct 01 17:21:23 +0000 2024,1428,Father God we lift up prayers for Israel s protection and empowerment. Guard her cities and borders and empower the leaders with Your wisdom and strength displaying Your glory as You defend her🇮🇱 https://t.co/bsuZeEaaPe,1841166535584293110,https://pbs.twimg.com/media/GY0jNQZWwAAn2J5.jpg,,en,,27,102,369,https://x.com/undefined/status/1841166535584293110,1210659795088355330,;;
1841164535484596664,Tue Oct 01 17:13:27 +0000 2024,1618,Praying for the people of Israel as they face this latest onslaught of Iranian ballistic missile attacks. We must stand with our most precious ally as they fight for their very existence. 🇺🇲🇮🇱,1841164535484596664,,,en,,8,199,165,https://x.com/undefined/status/1841164535484596664,109579534,;;
1908603974380376344,Sun Apr 06 15:50:07 +0000 2025,0,@AryehKline74 @IanCarrollShow @elonmusk True.,1908910096509268431,,AryehKline74,en,,0,0,0,https://x.com/undefined/status/1908910096509268431,1527464563645599756,;;
1847764403229196606,Sat Oct 19 22:18:58 +0000 2024,7145,Pray w me for Netanyahu's and Israel's security and safety. Join me in praying also for the Jewish people everywhere for their safety but also for their happiness and knowledge that they are loved and supported.,1847764403229196606,,,en,,43,335,1512,https://x.com/undefined/status/1847764403229196606,22956220,;;
1841359452508668076,Wed Oct 02 06:07:58 +0000 2024,550,If you are praying for Israel you are praying for global war economic shockwaves sky-high energy prices supply chain disruptions mounting deaths and ultimately the blood of U.S. soldiers because Israel is determined to make sure U.S. soldiers and taxpayers bear the brunt of,1841359452508668076,,,en,,4,60,137,https://x.com/undefined/status/1841359452508668076,15843059,;;
1776736805976523132,Sat Apr 06 22:20:39 +0000 2024,1716,Friend please pray for Israel now. ️ Israel put your hope in the Lord for with the Lord is unfailing love and with Him is full redemption (Psalm 130:7). Read the latest update from Israel &gt;;
1710617148056654305,Sat Oct 07 11:24:44 +0000 2023,1688,ISRAEL IS AT WAR!! anyone who reads the Bible &amp;;
1908739205288669564,Sun Apr 06 23:52:29 +0000 2025,0,@Nice_guy_Mike1 Please give Jesus your heart for He just wants to PROTECT it ,1909031488097603972,,Nice_guy_Mike1,en,,0,1,0,https://x.com/undefined/status/1909031488097603972,1085354212303740929,;;
1908547374378868942,Sun Apr 06 06:01:05 +0000 2025,1,@SpiritofourLord How can this man give us His Flesh to eat? MANY of Jesus's Disciples no longer followed Him Take this and eat it this is My Body Did Jesus Say this symbolizes My Body? Yes or no please Take Jesus at His Word If you do not Eat His Flesh or Drink His Blood No life in you https://t.co/HRmcB797G3,1908761862860107983,https://pbs.twimg.com/media/Gn1IzH5WYAAesOW.jpg,SpiritofourLord,en,,0,1,0,https://x.com/undefined/status/1908761862860107983,1085354212303740929,;;
1908890350166458697,Sun Apr 06 22:17:51 +0000 2025,0,@John_H_Ingle @Chadwick_Moore Yes. (I haven't looked it up but sounds correct),1909007672759980281,,John_H_Ingle,en,,1,0,0,https://x.com/undefined/status/1909007672759980281,1567198186972008448,;;
1854165330614231382,Wed Nov 06 14:13:58 +0000 2024,994,AM ISRAEL CHAI!!!! Praying for peace and unity in ISRAEL TODAY. Praying for the immediate return of our SISTERS &amp;;
1909004205999739290,Sun Apr 06 22:59:17 +0000 2025,1,@FrogNews Could she? Has congress made insider trading illegal for Congress members yet? But But my manager handles all that stuff I'm dumb I don't know anything ‍️,1909018098663080367,,FrogNews,en,,0,0,0,https://x.com/undefined/status/1909018098663080367,1567198186972008448,;;
1908035937122365947,Fri Apr 04 05:56:31 +0000 2025,0,#JoshuaAaron #Israel #Christian #Jesus #Bible #Truth #Music Pray for Israel - LIVE Update / Cham Malespin &amp;;
1907949393363304633,Fri Apr 04 00:12:38 +0000 2025,38,Israel is targeting Lebanon like there s no tomorrow. It makes me fear an attack on Iran is imminent. Pray for Iran https://t.co/q4jrOrvlkX,1907949393363304633,,,en,,1,2,5,https://x.com/undefined/status/1907949393363304633,1593321302206693380,;;
1908024329050403170,Fri Apr 04 05:10:24 +0000 2025,251,Shabbat shalom to all of you Wishing you a shabbat filled with blessings of good health and happiness! שבת שלום Let us continue to pray for Israel and all the captives to return home. Let me fall if I must fall. The one I will become will catch me. -Rabbi Israel ben https://t.co/vnjLU1Ez5a,1908024329050403170,https://pbs.twimg.com/media/GnqqA2XaEAAEqNk.jpg,,en,,1,91,23,https://x.com/undefined/status/1908024329050403170,830257640,;;
1908180753998848071,Fri Apr 04 15:31:58 +0000 2025,1,The New Under Ground Church-THE TRUTH MUST BE TOLD Salvation Prayer Remember You &amp;;
1841243878667452542,Tue Oct 01 22:28:43 +0000 2024,296,PRAYER FOR THE NATION OF ISRAEL: God of Abraham Isaac and Jacob we lift up the 'apple of your eye ' the Nation of Israel and the Israeli people to you right now and humbly ask you to make your manifest presence known to them like never before. We humbly and earnestly ask,1841243878667452542,,,en,,8,66,100,https://x.com/undefined/status/1841243878667452542,1244716235641716746,;;
1859720466807783835,Thu Nov 21 22:08:05 +0000 2024,356,Father God we lift up prayers for Israel s protection and empowerment. Guard her cities and borders and empower the leaders with Your wisdom and strength displaying Your glory as You defend her🇮🇱 https://t.co/KolOGwsgeX,1859720466807783835,https://pbs.twimg.com/media/Gc8N6NHWwAAi3CE.jpg,,en,,5,43,71,https://x.com/undefined/status/1859720466807783835,1210659795088355330,;;
1860687984309207202,Sun Nov 24 14:12:40 +0000 2024,205,Father God we lift up prayers for Israel s protection and empowerment. Guard her cities and borders and empower the leaders with Your wisdom and strength displaying Your glory as You defend her🇮🇱 https://t.co/F3o57xFYPJ,1860687984309207202,https://pbs.twimg.com/media/GdJ93GWXIAA0qbX.jpg,,en,,5,10,45,https://x.com/undefined/status/1860687984309207202,1210659795088355330,;;
1849957541301666038,Sat Oct 26 01:40:18 +0000 2024,312,@IDF May the Lord bless and protect the IDF and all Israel. ️️🇮🇱️ Praying for the peace of Jerusalem and for Israel s safety. https://t.co/plqcqaCndf,1849989398483566755,https://pbs.twimg.com/media/Gax7jcpaAAE4mt8.jpg,IDF,en,,3,39,36,https://x.com/undefined/status/1849989398483566755,1253868600198197248,;;
